,transcription,title,start_time,end_time,url,total_time,total_words
132, feels a bit lonely George I need some help I'm making chocolate chip cookies someone needs to lick out the bowl George likes helping mummy make cookies but he likes playing with pepper more I want to be a doctor but who's gonna be the same person peppa and Suzy love playing doctors and nurses so does George Peppa listens to George's chest now George take a big breath in then,best friend,00:02:13.250,00:03:05.930,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,52.68,71
133, cough hmm I think your heart's a bit how could a plaster a bolide please Suzy takes George's temperature oh dear you're very very hot I think you have to stay in bed for three years daddy pig has come to find George Oh No what's wrong with George don't worry dad is only okay George's our patient oh I see can the patient have a visitor just for a little while,best friend,00:03:10.209,00:03:49.070,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.861,72
134, he might get tired cookies yes they're for George they're his medicine to make him feel better um excuse me doctor can you help me I have a sore tummy II need that tickled I can't flick honey girl curry daddy then I think I need lots of cookies to make me better and me,best friend,00:03:50.450,00:04:30.170,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.72,55
135, I'm Peppa Pig this is my little brother - whoops this is mummy pig this is daddy babysitting mummy pig and Daddy pig are going out for the evening granny Pig and Grandpa pig are going to babysit Oh pig Thank You papa egg hello my little ones hello Peppa George into your beds quick good night my little piggies good night sleep tight,babysitting,00:00:02.700,00:00:47.270,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,44.57,64
136, good night Bobby good night daddy what little darlings Oh now go to sleep quickly yes mummy so well-behaved mummy pig and Daddy pig are leaving for their evening out peppa and George is so good they just fell asleep when mummy pig told them to this babysitting is easy George are you what strange noises I wonder if we should check upstairs,babysitting,00:00:48.500,00:01:56.860,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,68.36,63
137, George are you awake well I never fast so it wasn't pepper and George and making all that noise oh I can't hear I think they really have fallen asleep oh let's watch some television guard names today we are talking about roses oh I love gardening programs the Kev's gate is a particularly thorny rose to prune it start by lopping off the head and then snip away the burden shoots,babysitting,00:02:07.899,00:02:57.220,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,49.321,72
138, Lennie pick pepper juwatch you should be in bed to sleep George and I aren't sleepy at all oh can we watch TV with you well I suppose watching a little TV might make you sleepy Icelandic roses are a rare treat for the discerning horticulturalist but they are prone to loving in temperate habitats hmm this program is very boring hmm,babysitting,00:02:59.290,00:03:27.299,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.009,62
139, grandpa pig can you play that game lathe throws up and captures okay but just one turn each oh you seem heavier than now it's George's turn hi maybe grandpa pig is a bit tired I know granny pig let's play catch let me pig and Daddy pig are back home I hope our little piggies are asleep hello anyone here what will happen little piggies are asleep and so are the big,babysitting,00:03:29.200,00:04:37.260,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,68.06,73
140, I'm Peppa Pig this is my little brother - whoops this is Bobby pig lesson pepper is going to her first ballet lesson this is Madame gazelle the ballet teacher aha you must be young pepper I am Madame gazelle hello Madame no it's so sweet welcome to your first lesson over the ballet I'll pick you up later bye bye enjoy yourself Aira Peppa's friends candy cat Suzy sheep Danny dog,ballet lesson,00:00:02.700,00:00:55.800,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,53.1,72
141, Rebecca rabbit and Pedro pony children today we have a new pupil Peppa Pig now Peppa rum and join your friends hello everyone we begin with Demi plie Demi plie now a little jump per digit a with grace and beauty petition a they send Beauty Beauty ballet lesson is a lot of fun raise your arms imagine that you are beautifful swans and what noise do you think a swan might make hey,ballet lesson,00:00:56.610,00:02:31.090,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,94.48,74
142, loves John see everyone loves Johnson real dance - swans therefore did very well I have to dance beautifully and that's lovely ah can I show you how I get it let's get home first then you can show daddy pig and George and me bye bye pepper and mummy pig uh-oh daddy George I'm going to show you how to do ballet is it difficult it was easy for me but,ballet lesson,00:02:39.440,00:03:26.549,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.109,72
143, you George it mama he will find it very Oh first we need music good now George daddy and mummy see Moscow people time to let him go values funny words but really it's just bending your knees and jumping ah the petit jete daddy you know the funny words mummy pig Allah used to be quite good at ballet do be careful daddy pig,ballet lesson,00:03:27.750,00:04:04.019,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.269,65
144, ha ha ha our favorite was the pas de de that wasn't quite how I remembered it Feeny daddy pig maybe we should leave the ballet to pepper yes I am the best at it crayon the beautiful swan,ballet lesson,00:04:04.859,00:04:38.559,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.7,39
145, I'm Peppa Pig this is my little brother this is mommy pig this daddy Cousteau it is a lovely sunny day ever and George are having a picnic here's the boys juice for you teddies what do you say thank you very much pepper you're very welcome teddy is moistures for you mr. dinosaur what do you say oh you're very welcome mr. Dodd,thunderstorm,00:00:02.669,00:00:46.020,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.351,64
146, sir hehehe what to do mr. dinosaur like a cookie we're all very hungry so Peppa George to eat all the cookies Thank You teddy what was that strange noise Peppa George quick come inside the house Bobby there's a large bag sounds it's thunder pepper it means there will be a thunder string with lots of rain quick into the house before the rain,thunderstorm,00:00:47.190,00:01:26.290,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.1,65
147, starts no need to panic the rain is still a long way off the sky is getting darker and darker there is going to be a George did you bring all your toys in from the garden dine-saw good mr. dinosaur is safe Oh cookie I left Eddie in the garden he'll get wet don't worry Peppa daddy pig will rescue teddy you'd better hurry daddy pig is just about to rain I know,thunderstorm,00:01:27.090,00:02:00.420,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.33,74
148, all about thunderstorms it won't rain for ages as I thought plenty of time before it rains Oh daddy we soaked it wet yes poor teddy let's get him dry 4:30 there you are teddy all dry ah truly what about poor daddy oh I'm soaking wet - OH sorry daddy pig let's get you dry there you are daddy pig nice and dry hmm,thunderstorm,00:02:01.289,00:02:54.650,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,53.361,65
149, rain is coming in the house it's getting wet oh dear what can we do daddy pig don't worry daddy pig is using a bucket to catch the drips well done daddy pig easy as pie hey what quick find something else to catch the water well done Peppa Bobby the bags are very loud it's okay children don't be frightened let's count between each flash and bang,thunderstorm,00:02:57.840,00:03:45.390,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.55,68
150, the higher we can count but further away the thunderstorm is one two three Oh that's three one two three four five that's five the thunderstorm is going away the thunderstorm is over the thunderstorm has filt the garden with muddy puddles Peppa loves jumping up and down in muddy puddles everyone loves jumping up and down in muddy puddles I'll applaud the storms they make muddy,thunderstorm,00:03:46.170,00:04:36.840,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,50.67,67
151, this is my little brother this is cleaning daddy pig is taking the family for a drive in the country come on everybody ready yes daddy pig we're ready but the car isn't ready oh look how messy it is oh it's not too bad you should see how messy it is inside Oh naughty messy daddy naughty messy daddy's pink look at all this rubbish newspapers they're mine,cleaning the car,00:00:04.859,00:00:59.730,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,54.871,69
152, sweets oh they're mine mr. dinosaur green sure oh we must clean the car before we go for a drive oh right you are mummy pig mummy can we help to clean the car yes if you want to daddy pig has some warm soapy water to wash the car daddy pig is watching aloof mummy pig is washing the bonnet pepper is washing the doors George wants to wash the windows but he is too little poor George,cleaning the car,00:01:01.770,00:01:45.600,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.83,79
153, let me help you oh dear George has dropped his sponge in a muddy puddle George you're making the car all muddy again I will wash the mud off pepper don't use the muddy water oh dear pepper has thrown the muddy water all over the car oh never mind we can use the garden hose to clean it off yes can I hold those pepper hose the hose and daddy pate turns on the water Walter,cleaning the car,00:01:46.890,00:02:45.400,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,58.51,77
154, your mommy daddy pig please turn off the water oh no need to panic oh dear everyone is wet at least the car has been washed we've all been washed you go and dry yourselves while I polish the car see you later see you later daddy pig is polishing the car so well he could see his face in it what a funny face Oh more funny faces,cleaning the car,00:02:56.310,00:03:46.629,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,50.319,69
155, it's pepper and George ah and mummy pig what a lovely shiny car yes I am a bit of an expert at these things come on I'll Drive today is everybody ready ready then let's go I hope you will all keep this car clean today yes kid yes mummy pig mummy now you made the car all muddy again Oh naughty mummy naughty messy,cleaning the car,00:03:48.400,00:04:35.360,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,46.96,65
156, this is my little brother pig peppa and George have come to granny Pig and Grandpa pig's house for lunch hello my little ones Oh would you like to pick some vegetables from the garden for lunch yes please hello Peppa George this is grandpa pigs vegetable garden he has grown all these vegetables himself ah what's this sure a dinosaur oh let's choose some vegetables for lunch,lunch,00:00:04.859,00:01:05.700,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,60.841,68
157, do you like tomatoes oh yes Papa Georges do you like tomatoes George does not like tomatoes oh dear do you both like lettuce yes got pupcake yeah George does not like lettuce oh dear I must have something that George likes do you like cucumber yeah George does not like cucumbers and he does not like lettuce and he does not like tomatoes well George what vegetable do,lunch,00:01:11.369,00:01:54.390,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.021,69
158, you like chocolate cake silly George chocolate cake isn't a vegetable Oh maybe George will like the vegetables when they're made into a lovely salad Oh lovely fresh tomatoes lettuce and cucumber Oh first we have to wash them peppa and George tell favorite wash the maybe that's enough washing granny pig has made the tomatoes lettuce and cucumber into a salad grandpa pig can,lunch,00:01:54.840,00:02:39.450,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,44.61,65
159, you call everyone to lunch lunch bunny pig is me eat sir for lunch and here's some salad made with grandpa's tomatoes lettuce and cucumber turkey in everyone George has eaten his pizza but George does not like the tomatoes or the lettuce or the cucumber oh dear George don't you like the salad no George just try a little bit of this lovely tomato yeah George this is cucumber grandpa pig,lunch,00:02:40.170,00:03:25.709,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.539,72
160, grew it in his garden Oh try a piece of lettuce George it's yummy George look what I'm doing now it's a dinosaur dying so George loves dinosaurs George is eating the tomatoes lettuce and cucumber well done George would you like some more George Oh George are you too full to eat any more tomatoes lettuce or cucumber George is too full to eat any more,lunch,00:03:26.370,00:04:15.299,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.929,67
161, George are you too full to eat anything George is too full to eat anything more oh well then you won't want any of this chocolate cake okay oh my word George seems to have got his appetite,lunch,00:04:16.289,00:04:38.120,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.831,38
162, a pig this is my little brother this is Bobby pig peppa and her family are going camping I love camping we're here George this is the tent I had when I was a little boy daddy how are you gonna make that into a tent don't worry I'm an expert at camping mummy pig put the tent on the poles please that's it easy as pie who do these pegs do anything of course,camping,00:00:02.449,00:00:53.280,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,50.831,75
163, I forgot about the pegs the pegs hold the tent up there Oh tent is a bit little it was big enough for me when I was a boy but it does look a bit small now that's because you've grown a bit since you were a boy daddy pig and your tummy is growing the most of all talking of tummies we should cook supper first we have to collect sticks to make a fire peppa and George are helping daddy pig,camping,00:00:54.629,00:01:27.990,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.361,83
164, collect sticks for the campfire George I pick up the sticks and you can carry good that's enough sticks that's a splendid campfire now I'll light it here are the matches oh we don't need matches Betty how can you light it without matches I'm going to make fire the old way by simply rubbing these two sticks together daddy pig is rubbing the two sticks together to light that,camping,00:01:28.680,00:02:05.729,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.049,70
165, campfire where's the fire daddy nearly easy as pie now we can heat up the tomato soup ah listen to the sounds of nature what is that sound that is the sound of crickets chirping what is that that's an owl look there it is wow it looks that noise oh I'm not sure it's daddy's Toby's my tummy rumbling is one of the best sounds of nature it means it's time to eat I,camping,00:02:08.479,00:02:56.130,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.651,75
166, love tomato soup so do I there's another one of daddy pig's songs of nature hey what come on children into the tent it's bedtime we won't kill 15 attendees too little it will be fine in you go move further in mummy pig daddy you too big for the tent never mind I'd rather sleep outside anyway good night daddy pig good night,camping,00:02:57.930,00:03:33.670,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.74,64
167, night-night good night everyone mummy pig peppa and George are sleeping in the tent daddy pig is sleeping outside under the stars ah I love camping sleeping in the open air with the stars above me maybe this wasn't such a good idea after all it is morning daddy Hiro's lovely and cozy in the tent Oh where's daddy daddy pig has gone poor daddy pig he must have been cold and wet,camping,00:03:35.170,00:04:10.840,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.67,73
168, and now where is he what's that sound it sounds like snoring daddy you're safe of course I'm safe I'm an expert at camping I slept in the car silly daddy I love camping the big,camping,00:04:11.980,00:04:48.400,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.42,36
169, I'm Peppa Pig this is my little brother this is the sleepy princess it is night time peppa and George are going to bed good night peppa and George mummy daddy yes Peppa I'm not sleepy could have a story but maybe George is sleepy and doesn't want a story George do you want a story say yes all right I will tell you just one story if daddy pig tells you a story you must,the sleepy princess,00:00:02.700,00:00:54.600,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.9,76
170, both promise to go to sleep we promise oh I think I'll tell you the story of the sleepy princess is it a good story it sounds a bit boring it's not boring it's very good princess it's pepper if you keep talking daddy pig can't start the story sorry mummy in Stella's will princess it a story daddy oh yes there is a little princess in it hmm the sleepy princess once upon a time,the sleepy princess,00:00:55.079,00:01:41.189,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,46.11,76
171, in a castle there lived a little princess and she was called the sleepy princess happy why would she call that I'll get to that later what's the sleepy princess pretty yes she was very pretty she loved looking at herself in the who else is living at the castle ah well the others in the castle were the small prince queen mummy II and King daddy,the sleepy princess,00:01:42.150,00:02:16.840,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.69,67
172, that's right they were all living there as well.did kid daddy hello big cubbies of course but he was very handsome like me anyway there was also a dragon sure a oh yes it wasn't a dragon it was a dinosaur living outside was a huge fierce dinosaur oh yeah maybe the dinosaur isn't quite that fierce daddy pig sorry George no the dinosaur was very gentle it,the sleepy princess,00:02:18.880,00:03:02.230,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.35,68
173, angered lots of plants daddy pig oh sorry I was being the dinosaur daddy why is the princess called the sleepy princess I'm coming to that you see the Sun set and the stars and moon came out and everyone got very sleepy hmm but the most sleepy of all was the sleepy princess Oh pepper are you sleepy oh no daddy I am not sleepy at all ah,the sleepy princess,00:03:03.700,00:03:51.450,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.75,69
174, but somebody is Oh George Waker you missed the end of the story well peppermint will be sleepy but the sleepy princess certainly was looking at herself all day in the mirror had completely worn out let's carry you to bed good night the sleepy princess was so sleepy she had fallen fast asleep thank you for that story King daddy you're welcome Queen Mother and our,the sleepy princess,00:03:55.500,00:04:37.070,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,41.57,67
175, little prince and princess enjoyed it,the sleepy princess,00:04:38.550,00:04:39.930,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,1.38,6
176, I'm Peppa Pig this is my little brother - whoops this is Bobby pig at this daddy the tree yes pepper and Georgia visiting granny Pig and Grandpa pig hello my little ones Oh before you come in the house you must take off your muddy boots yes granny Peppa George look what I've made little curtains Oh what are the little gardens for granny,the tree house,00:00:02.730,00:00:47.230,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,44.5,65
177, it's a surprise Oh do you want to see what grandpa pig is made for you in the garden yes please hello Peppa George look what I made for you a tree the georgian bay and the little curtains are for your tree house joy love their tree house Thank You granny pig look you grabbed Paul pig oh who wants to go inside first me me in you go then before I go in my tree house I must take off my,the tree house,00:00:48.370,00:01:39.040,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,50.67,83
178, muddy boots I'm in my tree house I'm in my tree house George would you like to go in the tree house - yes a young pig named George would like to pay a visit Oh Kelly come in as long as he takes off his muddy boots George take your boots off then you can visit pepper in the tree house who is it George yes who is it it's mummy pig have you room for any more visitors hmm,the tree house,00:01:39.640,00:02:25.830,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,46.19,81
179, you have to say the secret word then you can come it laughs I see and what are the secret words I have to whisper up to you the secret words are daddy's big tummy I see say the secret words daddy's big tummy that's right daddy's big tummy I think those are silly secret words mummy before you come in our house you must take off your,the tree house,00:02:27.490,00:03:04.480,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.99,68
180, boots of course daddy to say the secret words daddy can I have different secret words please no no all right daddy's big tummy that's right you can come in now daddy take your boots off I don't think I can fit through the door yes because your tummy's too big I know daddy pig can climb in through the top ever George mummy pig and Daddy pig are all in the,the tree house,00:03:05.080,00:03:54.040,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.96,72
181, tree house granny I love our tree house I don't want to ever come out that's nice pepper but are you sure you don't want to visit me in my house No thank you granny in that case Grandpa pig and I will just have to eat my homemade cookies all by here are my homemade cookies but if you want to come in you have to say the secret words that's easy,the tree house,00:03:54.580,00:04:29.180,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.6,73
182, daddy's big tummy that's right well I still think that those are very silly secret words,the tree house,00:04:30.830,00:04:38.030,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,7.2,16
183, I'm Peppa Pig this is my little brother this is mommy pig daddy fancy dress pepper and George are having a fancy dress party all their friends are invited pepper is dressed as a fairy princess oh and George is dressed as a dinosaur dyeing shop he here are Peppa's friends candy cat Suzy sheep Danny dog Rebecca rabbit and Pedro pony Suzy is wearing her nurse's costume hello Suzy,fancy dress party,00:00:02.700,00:00:49.800,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.1,70
184, hello mr. pig I'm glad the nurse has arrived have you just come from the hospital I'm not a real nurse it's just oh very good my my who have we here I'm the Pirates shiver me timbers you know I'm a witch I can turn you into a hey I'm a clown that's funny what are you Rebecca rabbit I'm the carrot fantastic come in there's a fairy princess and a dinosaur waiting to meet,fancy dress party,00:00:51.809,00:01:30.720,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.911,76
185, Hey hello suzi I'm princess papa oh you must bow would you speak to me hello your majesty me I'm not Susie Oh polite and say ah ah hey I'm a clown did something funny Oh Rebecca why are you dressed as a carrot I like carrots I'm sure scary dinosaur pepper is admiring herself in the mirror mirror mirror on the wall who's the fairest of,fancy dress party,00:01:36.880,00:02:17.739,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.859,67
186, the Moon you are pepper you know hello hello I'm little fairy princess oh I'm a you know and I've got a magic wand I've got a magic one too I can turn you into a scroll and I'll turn you into a dinosaur oh yeah George is scared of his own reflection Oh silly George it's you in the mirror tea children it's time to decide who has the best fancy dress costume we need a,fancy dress party,00:02:18.670,00:03:02.739,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,44.069,77
187, judge as it peppers party maybe she should be the judge oh I'm the judge I'm the judge daddy what is a judge the judge decides who has the best costume oh oh goody pepper is going to choose who has the best costume Susie can I see your costume please man I'm not Susie I'll make people better very good now Susie now Danny what I'm a,fancy dress party,00:03:04.530,00:03:33.250,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.72,68
188, shiver me timbers now candy now I'm a witch I can turn you into a stroke well I'm very princess and I can turn you into a frog Oh children children sorry mummy who's next clown that's funny Rebecca I'm a carrot lovely kid then my little brother George is a scary dinosaur everyone's costume is very good now you say who the winner,fancy dress party,00:03:34.840,00:04:17.260,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.42,64
189, oh yes hmm and the winner is me hey pepper you can't pick yourself you're the judge Oh can't I you have to pick another winner okay the carrot wins all right thank you Peppa loves fancy best parties everyone loves fancy best,fancy dress party,00:04:17.980,00:04:42.190,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.21,43
190, I'm Peppa Pig this is my little brother - whoops this is mummy pig Museum peppa and her family are going to the museum patty what is a museum it's a place full of interesting things that are very old older than you yes even older than me oh really old there's one room full of things that belong to kings and queens from long ago I went to see the King and queens room and there's,the museum,00:00:02.700,00:00:50.340,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.64,77
191, another room with a real dinosaur hello mummy pig oh hello miss rabbit how many tickets please two adults and two dine-saw and a dinosaur Peppa wants to see the room full of things that belong to kings and queens from long ago Wow starring Saul but George wants to see the real dinosaur don't worry George we will see the dinosaur next pepper these are all the things that the Queen had a,the museum,00:00:51.149,00:01:37.049,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.9,74
192, long time ago this is the Queen's special chair it's called a throne oh it's beautiful this is the Queen's dress it's so pretty look pepper this is the Queen's golden crown Wow Oh lovely things mommy where is the Queen's television they didn't have television then huh no television but they did have computers no they didn't,the museum,00:01:37.500,00:02:13.750,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.25,58
193, have computers either Oh what did they do all day Oh mummy if I was the queen I would eat as much cake as I wanted pepper imagines being a queen is there anything else you would care for queen pepper yes no cake please of course come on everyone coming daddy daddy I'm Creed pepper you must bow would you speak to me Oh I'm most terribly sorry,the museum,00:02:14.140,00:02:59.650,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.51,69
194, your royal highness and what do you do I'm your daddy hmm that must be very interesting yes it's very interesting and what room is this this is the dinosaur room done so LaRue George this is the dinosaur Ruby where is the dinosaur he's somewhere in the room I can't see him he must be very small actually pepper he's very big Wow these are the bones of a real dinosaur,the museum,00:03:00.610,00:03:41.799,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,41.189,72
195, George imagines being a big dinosaur the dinosaur room is George's favorite room my favorite room is the King and queens room and it looks as if daddy pig is already in his favorite room which room is that mummy the room with the cakes in daddy pig's favorite room is the Museum cafe come on tuck in oh yes oh this is a very nice room,the museum,00:03:51.010,00:04:40.050,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,49.04,67
196, I'm Peppa Pig this is my little brother this is mommy pig at this study Polly peppa and her family are visiting granny Pig and Grandpa pig pig egg oh hello my little ones come inside we have a surprise what is it we have a new pet can you guess what it is dine-saw no it's not a dinosaur oh come and see ah granny Pig and Grandpa pig have a pet,polly parrot,00:00:02.730,00:01:02.850,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,60.12,73
197, parrot Peppa George this is our pet parrot oh she's called Polly Pretty Polly Wow I'm a clever parrot mommy why does Polly copy everything that granny says oh that's what parrots do I'll show you hello Polly hello what a sweet little parrot come on everyone tea time Peppa George come on there's chocolate cake coming Donny,polly parrot,00:01:03.860,00:01:52.650,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.79,58
198, pepper and George love eating chocolate cake but today they are in a hurry to get back and play with Polly parrot fish Oh what noisy little ones you are granny please can we leave the table and go and see Polly parrots are you sure you've completely finished your cake off you go George say something to Polly George is a little bit shy hello George really enjoying playing with Polly,polly parrot,00:01:58.170,00:02:57.620,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,59.45,72
