,transcription,title,start_time,end_time,url,total_time,total_words
200,knee jumping petit jete daddy know funny word  allah used quite good ballet careful  favorite pa quite remembered,ballet lesson,00:03:47.250,00:04:19.940,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.69,18
201,feeny  maybe leave ballet peppa yes best crayon beautiful swan,ballet lesson,00:04:23.180,00:04:38.559,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,15.379,10
202, little brother mommy pig daddy cousteau lovely sunny day george picnic boy juice teddy say thank peppa welcome,thunderstorm,00:00:02.669,00:00:35.850,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.181,18
203,teddy moisture mr dinosaur say welcome mr dodd sir hehehe mr dinosaur like cookie hungry peppa george eat cooky thank teddy,thunderstorm,00:00:36.840,00:00:58.020,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.18,21
204,strange noise peppa george quick come inside house daddy large bag sound thunder peppa mean thunder string lot rain quick house rain start need panic rain,thunderstorm,00:01:06.689,00:01:29.680,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.991,26
205,long way sky getting darker darker going george bring toy garden dinosaur good mr dinosaur safe cookie left eddie garden wet worry peppa daddy,thunderstorm,00:01:30.130,00:01:54.930,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.8,24
206,pig rescue teddy better hurry  rain know thunderstorm wo rain age thought plenty time rain daddy soaked wet yes poor teddy let dry,thunderstorm,00:01:56.070,00:02:28.819,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.749,23
207,teddy dry truly poor daddy soaking wet sorry  let dry  nice dry rain coming house getting wet dear ,thunderstorm,00:02:33.209,00:03:07.650,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.441,18
208,worry  using bucket catch drip  easy pie quick catch water peppa daddy bag loud okay child frightened,thunderstorm,00:03:08.819,00:03:41.670,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.851,17
209,let count flash bang higher count away thunderstorm thunderstorm going away thunderstorm thunderstorm filt garden,thunderstorm,00:03:43.470,00:04:22.320,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.85,15
210,muddy puddle peppa love jumping muddy puddle love jumping muddy puddle applaud storm make muddy,thunderstorm,00:04:22.710,00:04:36.840,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,14.13,15
211,little brother cleaning  taking family drive country come everybody ready yes  ready car ready look messy bad messy inside,cleaning the car,00:00:04.859,00:00:45.980,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,41.121,19
212,naughty messy daddy naughty messy daddy pink look rubbish newspaper sweet mr dinosaur green sure clean car drive right  mummy help clean,cleaning the car,00:00:49.050,00:01:15.659,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.609,22
213,car yes want  warm soapy water wash car  watching aloof  washing bonnet peppa washing door george want wash window little poor george let help dear george,cleaning the car,00:01:16.080,00:01:54.960,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.88,26
214,dropped sponge muddy puddle george making car muddy wash mud peppa use muddy water dear peppa thrown muddy water car mind use garden hose clean yes,cleaning the car,00:01:55.380,00:02:28.090,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.71,26
215,hold peppa hose hose daddy pate turn water walter mommy  turn water need panic dear wet car washed washed,cleaning the car,00:02:29.209,00:03:21.370,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,52.161,19
216,dry polish car later later  polishing car face funny face funny face peppa george  lovely shiny car yes bit,cleaning the car,00:03:21.670,00:03:56.200,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.53,19
217,expert thing come drive today everybody ready ready let hope car clean today yes kid yes  mummy car muddy naughty mummy naughty messy,cleaning the car,00:03:56.469,00:04:35.360,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.891,23
218,little brother pig peppa george come   house lunch hello little one like pick vegetable garden lunch yes hello peppa george  vegetable garden,lunch,00:00:04.859,00:00:51.899,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.04,22
219,grown vegetable sure dinosaur let choose vegetable lunch like tomato yes papa george like tomato george like tomato dear like lettuce yes got pupcake,lunch,00:00:52.320,00:01:31.650,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.33,24
220,yeah george like lettuce dear george like like cucumber yeah george like cucumber like lettuce like tomato george vegetable like chocolate cake silly george,lunch,00:01:34.220,00:01:58.860,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.64,24
221,chocolate cake vegetable maybe george like vegetable lovely salad lovely fresh tomato lettuce cucumber wash peppa george tell favorite wash maybe washing ,lunch,00:02:00.689,00:02:34.709,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.02,22
222,tomato lettuce cucumber salad  lunch lunch bunny pig eat sir lunch salad grandpa tomato lettuce cucumber turkey george eaten pizza,lunch,00:02:35.160,00:03:06.450,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.29,20
223,george like tomato lettuce cucumber dear george like salad george try little bit lovely tomato yeah george cucumber  grew garden try piece lettuce george yummy george look,lunch,00:03:07.470,00:03:40.190,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.72,27
224,dinosaur dying george love dinosaur george eating tomato lettuce cucumber george like george george eat tomato lettuce cucumber george,lunch,00:03:41.459,00:04:13.739,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.28,19
225,eat george eat george eat wo want chocolate cake okay word george got appetite,lunch,00:04:14.280,00:04:38.120,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.84,14
226,pig little brother  peppa family going camping love camping george tent little boy daddy gon make tent worry expert camping ,camping,00:00:02.449,00:00:44.700,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.251,20
227,tent pole easy pie pig course forgot pig pig hold tent tent bit little big boy look bit small,camping,00:00:45.210,00:01:08.040,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.83,19
228,grown bit boy  tummy growing talking tummy cook supper collect stick make peppa george helping  collect stick campfire george,camping,00:01:09.090,00:01:30.450,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.36,19
229,pick stick carry good stick splendid campfire light match need match betty light match going make old way simply rubbing,camping,00:01:31.650,00:02:01.500,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.85,20
230,stick  rubbing stick light campfire daddy nearly easy pie heat tomato soup listen sound nature sound sound cricket chirping,camping,00:02:02.159,00:02:30.780,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.621,19
231,owl look look noise sure daddy toby tummy rumbling best sound nature mean time eat love tomato soup daddy,camping,00:02:33.600,00:03:04.350,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.75,19
232,pig song nature come child tent bedtime wo kill attendee little fine  daddy big tent mind sleep outside,camping,00:03:04.890,00:03:30.700,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.81,18
233,good night  good night nightnight good night  peppa george sleeping tent  sleeping outside star love camping sleeping open air star maybe good idea,camping,00:03:31.450,00:03:53.350,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.9,23
234,morning daddy hiro lovely cozy tent daddy  gone poor  cold wet sound sound like snoring daddy safe,camping,00:03:58.050,00:04:27.970,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.92,17
235,course safe expert camping slept car silly daddy love camping big,camping,00:04:30.040,00:04:48.400,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.36,11
236, little brother sleepy princess night time peppa george going bed good night peppa george mummy daddy yes peppa sleepy story maybe george sleepy want story,the sleepy princess,00:00:02.700,00:00:40.980,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.28,25
237,george want story say yes right tell story  tell story promise sleep promise think tell story sleepy princess good story sound bit boring,the sleepy princess,00:00:41.969,00:01:09.240,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.271,23
238,boring good princess peppa talking  start story sorry mummy stella princess story daddy yes little princess sleepy princess time castle lived little,the sleepy princess,00:01:10.740,00:01:44.189,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.449,22
239,princess called sleepy princess happy later sleepy princess pretty yes pretty loved looking living castle,the sleepy princess,00:01:45.140,00:02:08.009,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.869,15
240,castle small prince queen mummy king daddy right living welldid kid daddy hello big cubby course handsome like dragon sure yes dragon,the sleepy princess,00:02:09.729,00:02:38.020,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.291,22
241,dinosaur living outside huge fierce dinosaur yeah maybe dinosaur quite fierce  sorry george dinosaur gentle angered lot plant  sorry dinosaur daddy,the sleepy princess,00:02:39.330,00:03:17.739,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.409,21
242,princess called sleepy princess coming sun set star moon came got sleepy sleepy sleepy princess peppa sleepy,the sleepy princess,00:03:18.580,00:03:47.519,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.939,17
243,daddy sleepy somebody george waker missed end story peppamint sleepy sleepy princess certainly looking day mirror completely worn let carry,the sleepy princess,00:03:48.629,00:04:14.069,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.44,20
244,bed good night sleepy princess sleepy fallen fast asleep thank story king daddy welcome queen mother little prince princess enjoyed,the sleepy princess,00:04:17.150,00:04:39.930,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.78,20
245, little brother whoop  daddy tree yes peppa georgia visiting   hello little one come house muddy boot,the tree house,00:00:02.730,00:00:33.250,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.52,16
246,yes granny peppa george look little curtain little garden granny surprise want  garden yes hello peppa george look tree,the tree house,00:00:34.629,00:01:08.940,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.311,19
247,georgian bay little curtain tree house joy love tree house thank  look grabbed paul pig want inside tree house muddy boot tree house,the tree house,00:01:12.340,00:01:45.580,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.24,23
248,tree house george like tree house yes young pig named george like pay visit kelly come long take muddy boot george boot visit peppa tree house,the tree house,00:01:46.360,00:02:12.970,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.61,26
249,george yes  room visitor say secret word come laugh secret word whisper secret word daddy big tummy,the tree house,00:02:20.010,00:02:41.650,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.64,17
250,say secret word daddy big tummy right daddy big tummy think silly secret word mummy come house boot course daddy say secret word daddy different secret,the tree house,00:02:42.640,00:03:17.890,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.25,26
251,word right daddy big tummy right come daddy boot think fit door yes tummy big know  climb george,the tree house,00:03:18.790,00:03:51.370,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.58,18
252,  tree house granny love tree house want come nice peppa sure want visit house thank granny case ,the tree house,00:03:52.239,00:04:11.200,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.961,17
253,eat homemade cooky homemade cooky want come say secret word easy daddy big tummy right think silly secret word,the tree house,00:04:11.830,00:04:38.030,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.2,19
254, little brother mommy pig daddy fancy dress peppa george fancy dress party friend invited peppa dressed fairy princess george dressed dinosaur dyeing shop peppa,fancy dress party,00:00:02.700,00:00:38.670,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.97,24
255,friend      suzy wearing nurse costume hello suzy hello mr pig glad nurse arrived come hospital real nurse good,fancy dress party,00:00:39.149,00:01:06.450,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.301,18
256,pirate shiver timber know witch turn clown funny  carrot fantastic come fairy princess dinosaur waiting meet hello suzy princess papa,fancy dress party,00:01:07.979,00:01:39.159,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.18,20
257,bow speak hello majesty suzy polite say clown funny rebecca dressed carrot like carrot sure scary dinosaur peppa,fancy dress party,00:01:39.909,00:02:13.180,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.271,18
258,admiring mirror mirror mirror wall fairest moon peppa know hello hello little fairy princess know got magic wand got magic turn scroll turn,fancy dress party,00:02:13.840,00:02:38.320,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.48,23
259,dinosaur yeah george scared reflection silly george mirror tea child time decide best fancy dress costume need judge peppa party maybe judge,fancy dress party,00:02:42.190,00:03:08.560,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.37,22
260,judge judge daddy judge judge decides best costume goody peppa going choose best costume suzy costume man suzy make people better,fancy dress party,00:03:09.190,00:03:28.150,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.96,21
261,good suzy danny shiver timber candy witch turn stroke princess turn frog child child sorry mummy clown funny,fancy dress party,00:03:29.470,00:03:57.910,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.44,18
262,rebecca carrot lovely kid little brother george scary dinosaur costume good say winner yes winner peppa pick judge pick,fancy dress party,00:03:59.770,00:04:31.120,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.35,19
263,winner okay carrot win right thank peppa love fancy best party love fancy best,fancy dress party,00:04:31.540,00:04:42.190,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,10.65,14
264, little brother whoop  museum peppa family going museum patty museum place interesting thing old older yes older really old,the museum,00:00:02.700,00:00:42.989,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.289,19
265,room thing belong king queen long ago went king queen room room real dinosaur hello  hello  ticket adult dinosaur dinosaur peppa want,the museum,00:00:43.620,00:01:18.060,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.44,22
266,room thing belong king queen long ago starring saul george want real dinosaur worry george dinosaur peppa thing queen long time ago queen,the museum,00:01:18.360,00:01:39.780,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.42,23
267,special chair called throne beautiful queen dress pretty look peppa queen golden crown lovely thing mommy queen television,the museum,00:01:40.770,00:02:06.520,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.75,18
268,television television computer computer day mummy queen eat cake wanted peppa imago queen,the museum,00:02:07.360,00:02:39.100,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.74,13
269,care queen peppa yes cake course come coming daddy daddy creed peppa bow speak terribly sorry royal highness daddy,the museum,00:02:39.520,00:03:03.940,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.42,19
270,interesting yes interesting room dinosaur room larue george dinosaur ruby dinosaur room small actually peppa big,the museum,00:03:05.769,00:03:37.260,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.491,16
271,bone real dinosaur george imago big dinosaur dinosaur room george favorite room favorite room king queen room look  favorite room room mummy room,the museum,00:03:39.489,00:04:27.630,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,48.141,23
272,cake  favorite room museum cafe come tuck yes nice room,the museum,00:04:28.199,00:04:40.050,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,11.851,10
273, little brother mommy pig study polly peppa family visiting   pig egg hello little one come inside surprise new pet guess,polly parrot,00:00:02.730,00:00:47.790,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,45.06,20
274,dinosaur dinosaur come   pet parrot peppa george pet parrot called polly pretty polly clever parrot mommy polly,polly parrot,00:00:50.460,00:01:27.570,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.11,17
275,copy granny say parrot hello polly hello sweet little parrot come tea time peppa george come chocolate cake coming donny peppa george love eating chocolate,polly parrot,00:01:28.170,00:01:59.280,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.11,25
276,cake today hurry play polly parrot fish noisy little one granny leave table polly parrot sure completely finished cake george say polly george,polly parrot,00:01:59.909,00:02:38.450,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.541,23
277,little bit shy hello george really enjoying playing polly parrot  george say george pretending paris polly thinking say polly parrot noisy parrot playing polly yes granny,polly parrot,00:02:38.720,00:03:56.480,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,77.76,26
278,polly sweet parrot yes granny clever parrot,polly parrot,00:03:59.120,00:04:18.519,https://www.youtube.com/watch?v=KQbHc9abYMI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,19.399,7
279, little brother whoop  daddy hot day sun shining hot day lovely hot day george wearing boot going jump muddy puddle love muddy puddle dear sun,very hot day,00:00:02.669,00:00:37.680,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.011,25
280,hot puddle dried mummy daddy puzzle real dry abby jump mind peppa sunny play paddling pool instead yes paddling pool change swimming costume,very hot day,00:00:38.100,00:00:56.520,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.42,23
281,yes peppa george wearing swimming costume  wearing swimming costume  wearing swimming costume hot need sun cream yeah oily yucky yeah fuss yes,very hot day,00:00:57.690,00:01:30.210,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.52,22
282,need sun cream today come george let air paddling pool  pumping paddling party peppa hold hose  turn water george loved handling ice cream lady,very hot day,00:01:30.840,00:02:29.459,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,58.619,24
283,hot day  sell ice cream mummy daddy kajoor nice clip suppose especially hot day like ice cream hello  peppa george hello ,very hot day,00:02:34.170,00:02:52.730,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.56,21
284,ice cream like coke  course peppa thank  mr george like thanks dinosaur silly george say dinosaur happens,very hot day,00:02:53.880,00:03:17.670,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.79,17
285,dinosaur shaped ice lolly dinosaur george eat ice lolly melt uncle george love dinosaur ice lolly want eat thank  enjoy weather george really think eat ice lolly,very hot day,00:03:18.510,00:03:41.910,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.4,27
286,melt fall ground dear george dinosaur ice lolly melted fallen ground mind george share daddy ice cream sure wo mind warm  fallen asleep  look hot,very hot day,00:03:42.540,00:04:04.610,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.07,25
287,let dip water cool good idea peppa happened red hop  sorry water thank peppa george wearing boot peppa george hot day love jumping puddle nicely,very hot day,00:04:05.660,00:04:56.770,https://www.youtube.com/watch?v=A4cEE4N5Xyc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.11,25
288, little brother whoop  daddy khloe popping peppa family visiting  auntie pig cousin chloe expect  fall asleep lunch like,chloe's puppet show,00:00:02.700,00:00:27.930,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.23,18
289, say thing brother especially child true  eats lunch fall asleep snoring loudly like peppa george forget said  okay,chloe's puppet show,00:00:28.260,00:00:50.309,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.049,18
290,daddy family arrived  auntie pig house hello archie picket alcala pig hello hello hello big brother   brother  peppa george cousin hello chloe hello peppa,chloe's puppet show,00:00:54.920,00:01:13.110,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.19,24
291,hello george want new puppet theater daddy puppet called hello chloe peak daddy  hello peppa  chloe come george make,chloe's puppet show,00:01:13.979,00:01:48.509,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.53,19
292,puppet yes chloe paint puppet eye rank mouth okay peppa george puppet like make dinosaur dinosaur george say dinosaur okay scary dinosaur puppet khloe making,chloe's puppet show,00:01:49.320,00:02:16.980,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.66,25
293,george dinosaur puppet need pointy taste scary dinosaur coming lunch puppet auntie pig spaghetti lunch spaghetti best spaghetti tell brother alike way,chloe's puppet show,00:02:17.819,00:02:53.519,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.7,22
294,mean completely different peppa george going puppet fantastic color ready later puppet sound fun got time spaghetti puppet,chloe's puppet show,00:02:53.730,00:03:19.019,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.289,18
295,begin hello chloe good uncle pete hello cookie peppa look like think tummy bit big enjoy lawn ,chloe's puppet show,00:03:19.530,00:03:55.830,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.3,17
296,going fall asleep snore like mean daddy say fall asleep snow loudly like daddy right small like paid shoulda said thing uncle cake,chloe's puppet show,00:03:56.430,00:04:24.870,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.44,23
297,think   hear   fallen asleep tell brother happened puppet started,chloe's puppet show,00:04:25.350,00:04:39.270,https://www.youtube.com/watch?v=7-ZnBf8HH5k&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,13.92,9
298, little brother george  daddy  foot  watching fit program television stretch stretch yeah love watching  program,daddy gets fit,00:00:02.700,00:00:34.950,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.25,15
299,exercise fit thank goodness exercise naturally fit look fit daddy tummy bit big fit touch toe like easy daddy stop pretending,daddy gets fit,00:00:35.700,00:01:00.629,https://www.youtube.com/watch?v=aO-bFf2xfYQ&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.929,21
