,doc_id,youtube_video_id,start_time_sec,end_time_sec,transcription,title,start_time,end_time,url,total_time,total_words
173,174,GNFG2hFKakA,254.44,280.84,mummy pig daddy pig love jump look fun yes maybe rule say big girl jump muddy puddle yes good   love jump muddy puddle love jump muddy puddle grow,my cousin chloe,00:04:14.440,00:04:42.550,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.11,28
174,175,hpBDNzokIdg,2.06,44.28, pig little brother  mummy pig daddy tea time mummy pig surprise today day pancake pancake delicious love pancake love pancake expert flip pancake leave,pancakes,00:00:02.060,00:00:44.280,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.22,24
175,176,hpBDNzokIdg,44.67,66.659,sure daddy pig time bit grumpy drop pancake floor grumpy problem fry pan mummy help make pancake yes help make batter flour,pancakes,00:00:44.670,00:01:06.659,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.989,22
176,177,hpBDNzokIdg,66.99,101.34,bowl add egg milk stir mummy stir yes course   love stir  want stir  like okay stir sit table cook,pancakes,00:01:06.990,00:01:41.340,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.35,19
177,178,hpBDNzokIdg,111.84,136.83,mummy pig flip pancake flip high mummy pig flip pancake daddy pig pancake  emmy pig pause little syrup  pancake delicious pancake,pancakes,00:01:51.840,00:02:16.830,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.99,21
178,179,hpBDNzokIdg,141.739,171.12, flip high mummy pig chance flip pancake daddy pig pancake mummy pig flip high mummy pig pancake daddy pig,pancakes,00:02:21.739,00:02:51.120,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.381,19
179,180,hpBDNzokIdg,171.87,206.79,delicious watch secret make good pancake flip high air silly daddy maybe bit high shame,pancakes,00:02:51.870,00:03:26.790,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.92,15
180,181,hpBDNzokIdg,207.09,231.359,pancake simple matter dear daddy pig reach pancake worry daddy pig think know way let upstairs child mummy pig planning count start jump,pancakes,00:03:27.090,00:03:51.359,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.269,23
181,182,hpBDNzokIdg,232.019,272.02,jump carly julian work daddy pig pancake daddy pancake head syrup pancake daddy pig yes rupiah hmmm,pancakes,00:03:52.019,00:04:32.020,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.001,17
182,183,-qjzaeBNNOs,2.61,57.34, pig little brother mummy pig daddy pig good friend  wait good friend  sheep hello  hello   sheep come play   love   love  good friend,best friend,00:00:02.610,00:00:57.340,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,54.73,22
183,184,-qjzaeBNNOs,57.879,94.06, play bedroom yes barbie  want play   love play  bedroom  know  game big girl play toy   want play tiny little,best friend,00:00:57.879,00:01:34.060,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.181,19
184,185,-qjzaeBNNOs,94.81,135.74,fairy princess wave magic wand turn frog  like play  want play  plan  play  want play  feel bit lonely  need,best friend,00:01:34.810,00:02:15.740,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.93,19
185,186,-qjzaeBNNOs,136.22,177.91,help make chocolate chip cookie need lick bowl  like help mummy make cookie like play  want doctor person   love play doctor nurse,best friend,00:02:16.220,00:02:57.910,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,41.69,22
186,187,-qjzaeBNNOs,180.58,209.78,  listen  chest  big breath cough think heart bit plaster bolide   temperature dear hot think stay bed year,best friend,00:03:00.580,00:03:29.780,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.2,17
187,188,-qjzaeBNNOs,214.16,238.22,daddy pig come  wrong  worry dad okay  patient patient visitor little tired cookie yes  medicine make,best friend,00:03:34.160,00:03:58.220,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.06,16
188,189,-qjzaeBNNOs,238.549,270.17,feel excuse doctor help sore tummy need tickle flick honey girl curry daddy think need lot cookie make,best friend,00:03:58.549,00:04:30.170,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.621,18
189,190,Med50YqgV_M,2.7,36.86, pig little brother mummy pig daddy babysitte mummy pig daddy pig evening granny pig  pig babysit pig thank papa egg hello little,babysitting,00:00:02.700,00:00:36.860,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.16,22
190,191,Med50YqgV_M,38.8,64.01,hello   bed quick good night little piggy good night sleep tight good night mummy good night daddy little darling sleep quickly yes mummy behave mummy pig daddy pig,babysitting,00:00:38.800,00:01:04.010,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.21,28
191,192,Med50YqgV_M,64.699,135.84,leave evening   good fall asleep mummy pig tell babysitting easy  strange noise wonder check upstairs  awake fast,babysitting,00:01:04.699,00:02:15.840,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,71.141,17
192,193,Med50YqgV_M,138.55,171.12,  make noise hear think really fall asleep let watch television guard today talk rose love gardening program kev gate particularly thorny rise,babysitting,00:02:18.550,00:02:51.120,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.57,22
193,194,Med50YqgV_M,172.39,190.9,prune start lop head snip away burden shoot lennie pick  juwatch bed sleep  sleepy watch tv suppose watch little tv,babysitting,00:02:52.390,00:03:10.900,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.51,20
194,195,Med50YqgV_M,191.89,215.019,make sleepy icelandic rose rare treat discerning horticulturalist prone love temperate habitat program boring  pig play game lathe throw capture okay,babysitting,00:03:11.890,00:03:35.019,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.129,21
195,196,Med50YqgV_M,216.13,274.71,turn heavier  turn maybe  pig bit tired know granny pig let play catch let pig daddy pig home hope little piggy asleep hello happen little piggy asleep big,babysitting,00:03:36.130,00:04:37.260,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,61.13,28
196,197,cCGJL4YCa9c,2.7,45.96, pig little brother mummy pig lesson  ballet lesson madame  ballet teacher young  madame  hello madame sweet welcome lesson,ballet lesson,00:00:02.700,00:00:45.960,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.26,18
197,198,cCGJL4YCa9c,47.36,83.6,ballet pick later bye bye enjoy aira  friend  cat  sheep  dog  rabbit  pony child today new pupil  pig  rum join friend hello begin demi plie demi,ballet lesson,00:00:47.360,00:01:23.600,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.24,26
198,199,cCGJL4YCa9c,91.28,161.18,plie little jump digit grace beauty petition send beauty beauty ballet lesson lot fun raise arm imagine beautifful swans noise think swan make love john love johnson,ballet lesson,00:01:31.280,00:02:41.180,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,69.9,27
199,200,cCGJL4YCa9c,171.53,199.739,real dance swans dance beautifully lovely let home daddy pig  bye bye  mummy pig daddy ,ballet lesson,00:02:51.530,00:03:19.739,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.209,15
200,201,cCGJL4YCa9c,201.239,226.769,ballet difficult easy  mama need music good  daddy mummy moscow people time let value funny word really bend,ballet lesson,00:03:21.239,00:03:46.769,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.53,18
201,202,cCGJL4YCa9c,227.25,259.94,knee jump petit jete daddy know funny word mummy pig allah use quite good ballet careful daddy pig favorite pas quite remember,ballet lesson,00:03:47.250,00:04:19.940,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.69,22
202,203,cCGJL4YCa9c,263.18,278.559,feeny daddy pig maybe leave ballet  yes good crayon beautiful swan,ballet lesson,00:04:23.180,00:04:38.559,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,15.379,11
203,204,tm8nM_E3Ikc,2.669,35.85, pig little brother mummy pig daddy cousteau lovely sunny day  picnic boy juice teddy say thank  welcome,thunderstorm,00:00:02.669,00:00:35.850,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.181,17
204,205,tm8nM_E3Ikc,36.84,58.02,teddy moisture mister dinosaur say welcome mister dodd sir hehehe mister dinosaur like cookie hungry   eat cookie thank teddy,thunderstorm,00:00:36.840,00:00:58.020,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.18,19
205,206,tm8nM_E3Ikc,66.689,89.68,strange noise   quick come inside house mummy large bag sound thunder  mean thunder string lot rain quick house rain start need panic rain,thunderstorm,00:01:06.689,00:01:29.680,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.991,23
206,207,tm8nM_E3Ikc,90.13,114.93,long way sky dark dark  bring toy garden dine good mister dinosaur safe cookie leave eddie garden wet worry  daddy,thunderstorm,00:01:30.130,00:01:54.930,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.8,20
207,208,tm8nM_E3Ikc,116.07,148.819,pig rescue teddy better hurry daddy pig rain know thunderstorm rain age think plenty time rain daddy soak wet yes poor teddy let dry,thunderstorm,00:01:56.070,00:02:28.819,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.749,24
208,209,tm8nM_E3Ikc,153.209,187.65,teddy dry truly poor daddy soak wet sorry daddy pig let dry daddy pig nice dry rain come house wet dear daddy pig,thunderstorm,00:02:33.209,00:03:07.650,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.441,23
209,210,tm8nM_E3Ikc,188.819,221.67,worry daddy pig use bucket catch drip daddy pig easy pie quick catch water  mummy bag loud okay child frighten,thunderstorm,00:03:08.819,00:03:41.670,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.851,20
210,211,tm8nM_E3Ikc,223.47,262.32,let count flash bang high count away thunderstorm thunderstorm away thunderstorm thunderstorm filt garden,thunderstorm,00:03:43.470,00:04:22.320,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.85,14
211,212,tm8nM_E3Ikc,262.71,276.84,muddy puddle  love jump muddy puddle love jump muddy puddle applaud storm make muddy,thunderstorm,00:04:22.710,00:04:36.840,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,14.13,14
212,213,2gUp6ygqI-Q,4.859,45.98,little brother clean daddy pig family drive country come everybody ready yes daddy pig ready car ready look messy bad messy inside,cleaning the car,00:00:04.859,00:00:45.980,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,41.121,22
213,214,2gUp6ygqI-Q,49.05,75.659,naughty messy daddy naughty messy daddy pink look rubbish newspaper sweet mister dinosaur green sure clean car drive right mummy pig mummy help clean,cleaning the car,00:00:49.050,00:01:15.659,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.609,24
214,215,2gUp6ygqI-Q,76.08,114.96,car yes want daddy pig warm soapy water wash car daddy pig watch aloof mummy pig wash bonnet  wash door  want wash window little poor  let help dear ,cleaning the car,00:01:16.080,00:01:54.960,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.88,28
215,216,2gUp6ygqI-Q,115.38,148.09,drop sponge muddy puddle  make car muddy wash mud  use muddy water dear  throw muddy water car mind use garden hose clean yes,cleaning the car,00:01:55.380,00:02:28.090,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.71,23
216,217,2gUp6ygqI-Q,149.209,201.37,hold  hose hose daddy pate turn water walter mummy daddy pig turn water need panic dear wet car wash wash,cleaning the car,00:02:29.209,00:03:21.370,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,52.161,20
217,218,2gUp6ygqI-Q,201.67,236.2,dry polish car later later daddy pig polish car face funny face funny face   mummy pig lovely shiny car yes bit,cleaning the car,00:03:21.670,00:03:56.200,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.53,21
218,219,2gUp6ygqI-Q,236.469,275.36,expert thing come drive today everybody ready ready let hope car clean today yes kid yes mummy pig mummy make car muddy naughty mummy naughty messy,cleaning the car,00:03:56.469,00:04:35.360,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.891,26
219,220,eFO3FCsAL3o,4.859,51.899,little brother pig   come granny pig  pig house lunch hello little like pick vegetable garden lunch yes hello    pig vegetable garden,lunch,00:00:04.859,00:00:51.899,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.04,21
220,221,eFO3FCsAL3o,52.32,91.65,grow vegetable sure dinosaur let choose vegetable lunch like tomato yes papa georges like tomatoe  like tomato dear like lettuce yes pupcake,lunch,00:00:52.320,00:01:31.650,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.33,22
221,222,eFO3FCsAL3o,94.22,118.86,yeah  like lettuce dear  like like cucumber yeah  like cucumber like lettuce like tomato  vegetable like chocolate cake silly ,lunch,00:01:34.220,00:01:58.860,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.64,19
222,223,eFO3FCsAL3o,120.689,154.709,chocolate cake vegetable maybe  like vegetable make lovely salad lovely fresh tomato lettuce cucumber wash   tell favorite wash maybe wash granny pig,lunch,00:02:00.689,00:02:34.709,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.02,22
223,224,eFO3FCsAL3o,155.16,186.45,make tomato lettuce cucumber salad  pig lunch lunch bunny pig eat sir lunch salad make  tomato lettuce cucumber turkey  eat pizza,lunch,00:02:35.160,00:03:06.450,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.29,21
224,225,eFO3FCsAL3o,187.47,220.19, like tomato lettuce cucumber dear  like salad  try little bit lovely tomato yeah  cucumber  pig grow garden try piece lettuce  yummy  look,lunch,00:03:07.470,00:03:40.190,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.72,22
225,226,eFO3FCsAL3o,221.459,253.739,dinosaur die  love dinosaur  eat tomato lettuce cucumber  like   eat tomato lettuce cucumber ,lunch,00:03:41.459,00:04:13.739,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.28,13
226,227,eFO3FCsAL3o,254.28,278.12,eat  eat  eat want chocolate cake okay word  appetite,lunch,00:04:14.280,00:04:38.120,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.84,9
227,228,J2DrjpYPjo4,2.449,44.7,pig little brother mummy pig  family camp love camping  tent little boy daddy make tent worry expert camp mummy pig,camping,00:00:02.449,00:00:44.700,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.251,20
228,229,J2DrjpYPjo4,45.21,68.04,tent pole easy pie pig course forget pig pig hold tent tent bit little big boy look bit small,camping,00:00:45.210,00:01:08.040,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.83,19
229,230,J2DrjpYPjo4,69.09,90.45,grow bit boy daddy pig tummy grow talk tummy cook supper collect stick make   help daddy pig collect stick campfire ,camping,00:01:09.090,00:01:30.450,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.36,20
230,231,J2DrjpYPjo4,91.65,121.5,pick stick carry good stick splendid campfire light match need match betty light match make old way simply rub,camping,00:01:31.650,00:02:01.500,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.85,19
231,232,J2DrjpYPjo4,122.159,150.78,stick daddy pig rub stick light campfire daddy nearly easy pie heat tomato soup listen sound nature sound sound cricket chirp,camping,00:02:02.159,00:02:30.780,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.621,21
232,233,J2DrjpYPjo4,153.6,184.35,owl look look noise sure daddy toby tummy rumbling good sound nature mean time eat love tomato soup daddy,camping,00:02:33.600,00:03:04.350,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.75,19
233,234,J2DrjpYPjo4,184.89,210.7,pig song nature come child tent bedtime kill attendee little fine mummy pig daddy big tent mind sleep outside,camping,00:03:04.890,00:03:30.700,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.81,19
234,235,J2DrjpYPjo4,211.45,233.35,good night daddy pig good night night night good night mummy pig   sleep tent daddy pig sleep outside star love camping sleep open air star maybe good idea,camping,00:03:31.450,00:03:53.350,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.9,28
235,236,J2DrjpYPjo4,238.05,267.97,morning daddy hiro lovely cozy tent daddy daddy pig poor daddy pig cold wet sound sound like snore daddy safe,camping,00:03:58.050,00:04:27.970,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.92,20
236,237,J2DrjpYPjo4,270.04,288.4,course safe expert camping sleep car silly daddy love camp big,camping,00:04:30.040,00:04:48.400,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.36,11
237,238,gNgs_utREUY,2.7,40.98, pig little brother sleepy princess night time   bed good night   mummy daddy yes  sleepy story maybe  sleepy want story,the sleepy princess,00:00:02.700,00:00:40.980,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.28,19
238,239,gNgs_utREUY,41.969,69.24, want story say yes right tell story daddy pig tell story promise sleep promise think tell story sleepy princess good story sound bit boring,the sleepy princess,00:00:41.969,00:01:09.240,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.271,24
239,240,gNgs_utREUY,70.74,104.189,bore good princess  talk daddy pig start story sorry mummy stella princess story daddy yes little princess sleepy princess time castle live little,the sleepy princess,00:01:10.740,00:01:44.189,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.449,23
240,241,gNgs_utREUY,105.14,128.009,princess sleepy princess happy later sleepy princess pretty yes pretty love look live castle,the sleepy princess,00:01:45.140,00:02:08.009,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.869,14
241,242,gNgs_utREUY,129.729,158.02,castle small prince queen mummy king daddy right live welldid kid daddy hello big cubby course handsome like dragon sure yes dragon,the sleepy princess,00:02:09.729,00:02:38.020,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.291,22
242,243,gNgs_utREUY,159.33,197.739,dinosaur live outside huge fierce dinosaur yeah maybe dinosaur quite fierce daddy pig sorry  dinosaur gentle anger lot plant daddy pig sorry dinosaur daddy,the sleepy princess,00:02:39.330,00:03:17.739,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.409,24
243,244,gNgs_utREUY,198.58,227.519,princess sleepy princess come sun set star moon come sleepy sleepy sleepy princess  sleepy,the sleepy princess,00:03:18.580,00:03:47.519,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.939,14
244,245,gNgs_utREUY,228.629,254.069,daddy sleepy somebody  waker miss end story peppermint sleepy sleepy princess certainly look day mirror completely wear let carry,the sleepy princess,00:03:48.629,00:04:14.069,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.44,19
245,246,gNgs_utREUY,257.15,279.93,bed good night sleepy princess sleepy fall fast asleep thank story king daddy welcome queen mother little prince princess enjoy,the sleepy princess,00:04:17.150,00:04:39.930,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.78,20
246,247,geHSCOnvNSU,2.73,33.25, pig little brother mummy pig daddy tree yes  georgia visit granny pig  pig hello little come house muddy boot,the tree house,00:00:02.730,00:00:33.250,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.52,19
247,248,geHSCOnvNSU,34.629,68.94,yes granny   look make little curtain little garden granny surprise want  pig make garden yes hello   look make tree,the tree house,00:00:34.629,00:01:08.940,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.311,19
248,249,geHSCOnvNSU,72.34,105.58,georgian bay little curtain tree house joy love tree house thank granny pig look grab paul pig want inside tree house muddy boot tree house,the tree house,00:01:12.340,00:01:45.580,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.24,25
249,250,geHSCOnvNSU,106.36,132.97,tree house  like tree house yes young pig  like pay visit kelly come long muddy boot  boot visit  tree house,the tree house,00:01:46.360,00:02:12.970,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.61,20
250,251,geHSCOnvNSU,140.01,161.65, yes mummy pig room visitor say secret word come laugh secret word whisper secret word daddy big tummy,the tree house,00:02:20.010,00:02:41.650,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.64,18
251,252,geHSCOnvNSU,162.64,197.89,say secret word daddy big tummy right daddy big tummy think silly secret word mummy come house boot course daddy say secret word daddy different secret,the tree house,00:02:42.640,00:03:17.890,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.25,26
252,253,geHSCOnvNSU,198.79,231.37,word right daddy big tummy right come daddy boot think fit door yes tummy big know daddy pig climb ,the tree house,00:03:18.790,00:03:51.370,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.58,19
253,254,geHSCOnvNSU,232.239,251.2,mummy pig daddy pig tree house granny love tree house want come nice  sure want visit house thank granny case  pig,the tree house,00:03:52.239,00:04:11.200,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.961,21
254,255,geHSCOnvNSU,251.83,278.03,eat homemade cookie homemade cookie want come say secret word easy daddy big tummy right think silly secret word,the tree house,00:04:11.830,00:04:38.030,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.2,19
255,256,shkp42YvApE,2.7,38.67, pig little brother mummy pig daddy fancy dress   fancy dress party friend invite  dress fairy princess  dress dinosaur dye shop ,fancy dress party,00:00:02.700,00:00:38.670,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.97,20
256,257,shkp42YvApE,39.149,66.45,friend  cat  sheep  dog  rabbit  pony  wear nurse costume hello  hello mister pig glad nurse arrive come hospital real nurse good,fancy dress party,00:00:39.149,00:01:06.450,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.301,21
257,258,shkp42YvApE,67.979,99.159,pirates shiver timber know witch turn clown funny  rabbit carrot fantastic come fairy princess dinosaur wait meet hello  princess papa,fancy dress party,00:01:07.979,00:01:39.159,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.18,20
258,259,shkp42YvApE,99.909,133.18,bow speak hello majesty  polite say clown funny  dressed carrot like carrot sure scary dinosaur ,fancy dress party,00:01:39.909,00:02:13.180,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.271,15
