,doc_id,youtube_video_id,start_time_sec,end_time_sec,transcription,title,start_time,end_time,url,total_time,total_words
177,178,hpBDNzokIdg,141.739,171.12, flip high mummy pig chance flip pancake daddy pig pancake mummy pig flip high mummy pig pancake daddy pig,pancakes,02:21.7,02:51.1,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.381,19
178,179,hpBDNzokIdg,171.87,206.79,delicious watch secret make good pancake flip high air silly daddy maybe bite high shame,pancakes,02:51.9,03:26.8,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.92,15
179,180,hpBDNzokIdg,207.09,231.359,pancake simple matt dear daddy pig reach pancake worry daddy pig think know way let upstairs child mummy pig plan count start jump,pancakes,03:27.1,03:51.4,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.269,23
180,181,hpBDNzokIdg,232.019,272.02,jump carly julian work daddy pig pancake daddy pancake head syrup pancake daddy pig yes rupiah hmmm,pancakes,03:52.0,04:32.0,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.001,17
181,182,-qjzaeBNNOs,2.61,57.34, pig little brother mummy pig daddy pig friend  wait friend  sheep hello  hello   sheep come play   love   love  friend,best friend,00:02.6,00:57.3,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,54.73,19
182,183,-qjzaeBNNOs,57.879,94.06, play bedroom yes barbie  want play   love play  bedroom doe  know  game big girl play toy   want play tiny little,best friend,00:57.9,01:34.1,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.181,20
183,184,-qjzaeBNNOs,94.81,135.74,fairy princess wave magic wand turn frog  like play  want play  plan  play  want play  feel bite lonely  need,best friend,01:34.8,02:15.7,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.93,19
184,185,-qjzaeBNNOs,136.22,177.91,help make chocolate chip cooky need lick bowl  like help mummy make cooky like play  want doctor person   love play doctor nurse doe,best friend,02:16.2,02:57.9,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,41.69,23
185,186,-qjzaeBNNOs,180.58,209.78,  listen  chest  big breath cough think heart bite plaster bolide   temperature dear hot think stay bed year,best friend,03:00.6,03:29.8,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.2,17
186,187,-qjzaeBNNOs,214.16,238.22,daddy pig come  wrong  worry dad okay  patient patient visitor little tire cooky yes  medicine make,best friend,03:34.2,03:58.2,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.06,16
187,188,-qjzaeBNNOs,238.549,270.17,feel excuse doctor help sore tummy need tickle flick honey girl curry daddy think need lot cooky make,best friend,03:58.5,04:30.2,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.621,18
188,189,Med50YqgV_M,2.7,36.86, pig little brother mummy pig daddy babysitting mummy pig daddy pig granny pig  pig babysit pig thank papa egg hello little,babysitting,00:02.7,00:36.9,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.16,21
189,190,Med50YqgV_M,38.8,64.01,hello   bed quick good night little piggy good night sleep tight good night mummy good night daddy little darling sleep quickly yes mummy good behave mummy pig daddy pig,babysitting,00:38.8,01:04.0,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.21,29
190,191,Med50YqgV_M,64.699,135.84,leave   good fall asleep mummy pig tell babysitting easy  strange noise wonder check upstairs  awake good fast,babysitting,01:04.7,02:15.8,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,71.141,17
191,192,Med50YqgV_M,138.55,171.12,  make noise hear think really fall asleep let watch television guard today talk rose love garden program kev gate particularly thorny rise,babysitting,02:18.6,02:51.1,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.57,22
192,193,Med50YqgV_M,172.39,190.9,prune start lop head snip away burden shoot lennie pick  juwatch bed sleep  sleepy watch tv good suppose watch little tv,babysitting,02:52.4,03:10.9,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.51,21
193,194,Med50YqgV_M,191.89,215.019,make sleepy icelandic rose rare treat discern horticulturalist prone love temperate habitat program bore  pig play game lathe throw capture okay,babysitting,03:11.9,03:35.0,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.129,21
194,195,Med50YqgV_M,216.13,274.71,turn heavy  turn hello maybe  pig bite tire know granny pig let play catch let pig daddy pig home hope little piggy asleep hello happen little piggy asleep big,babysitting,03:36.1,04:37.3,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,61.13,29
195,196,cCGJL4YCa9c,2.7,45.96, pig little brother mummy pig lesson  ballet lesson madame  ballet teacher young  madame  hello madame sweet welcome lesson,ballet lesson,00:02.7,00:46.0,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.26,18
196,197,cCGJL4YCa9c,47.36,83.6,ballet pick late bye bye enjoy aira  friend  cat  sheep  dog  rabbit  pony child today new pupil  pig  rum join friend hello begin demi plie demi,ballet lesson,00:47.4,01:23.6,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.24,26
197,198,cCGJL4YCa9c,91.28,161.18,plie little jump digit grace beauty petition send beauty beauty ballet lesson lot fun raise arm imagine beautifful swan noise think swan make love john love johnson,ballet lesson,01:31.3,02:41.2,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,69.9,27
198,199,cCGJL4YCa9c,171.53,199.739,real dance swan good dance beautifully lovely let home daddy pig  bye bye  mummy pig daddy ,ballet lesson,02:51.5,03:19.7,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.209,16
199,200,cCGJL4YCa9c,201.239,226.769,ballet difficult easy  mama need music good  daddy mummy moscow people time let value funny word really bend,ballet lesson,03:21.2,03:46.8,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.53,18
200,201,cCGJL4YCa9c,227.25,259.94,knee jump petit jete daddy know funny word mummy pig allah use quite good ballet careful daddy pig favorite pas quite remember,ballet lesson,03:47.2,04:19.9,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.69,22
201,202,cCGJL4YCa9c,263.18,278.559,feeny daddy pig maybe leave ballet  yes crayon beautiful swan,ballet lesson,04:23.2,04:38.6,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,15.379,10
202,203,tm8nM_E3Ikc,2.669,35.85, pig little brother mummy pig daddy cousteau lovely sunny day  picnic boy juice teddy say thank  welcome,thunderstorm,00:02.7,00:35.9,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.181,17
203,204,tm8nM_E3Ikc,36.84,58.02,teddy moisture mister dinosaur say welcome mister dodd sir hehehe mister dinosaur like cookie hungry   eat cooky thank teddy,thunderstorm,00:36.8,00:58.0,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.18,19
204,205,tm8nM_E3Ikc,66.689,89.68,strange noise   quick come inside house mummy large bag sound thunder  mean thunder string lot rain quick house rain start need panic rain,thunderstorm,01:06.7,01:29.7,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.991,23
205,206,tm8nM_E3Ikc,90.13,114.93,long way sky dark dark  bring toy garden dine good mister dinosaur safe cookie leave eddie garden wet worry  daddy,thunderstorm,01:30.1,01:54.9,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.8,20
206,207,tm8nM_E3Ikc,116.07,148.819,pig rescue teddy hurry daddy pig rain know thunderstorm rain age think plenty time rain daddy soak wet yes poor teddy let dry,thunderstorm,01:56.1,02:28.8,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.749,23
207,208,tm8nM_E3Ikc,153.209,187.65,teddy dry truly poor daddy soak wet sorry daddy pig let dry daddy pig nice dry rain come house wet dear daddy pig,thunderstorm,02:33.2,03:07.6,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.441,23
208,209,tm8nM_E3Ikc,188.819,221.67,worry daddy pig use bucket catch drip good daddy pig easy pie quick catch water good  mummy bag loud okay child frighten,thunderstorm,03:08.8,03:41.7,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.851,22
209,210,tm8nM_E3Ikc,223.47,262.32,let count flash bang high count far away thunderstorm thunderstorm away thunderstorm thunderstorm filt garden,thunderstorm,03:43.5,04:22.3,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.85,15
210,211,tm8nM_E3Ikc,262.71,276.84,muddy puddle  love jump muddy puddle love jump muddy puddle applaud storm make muddy,thunderstorm,04:22.7,04:36.8,https://www.youtube.com/watch?v=tm8nM_E3Ikc&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,14.13,14
211,212,2gUp6ygqI-Q,4.859,45.98,little brother clean daddy pig family drive country come everybody ready yes daddy pig ready car ready look messy bad messy inside,cleaning the car,00:04.9,00:46.0,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,41.121,22
212,213,2gUp6ygqI-Q,49.05,75.659,naughty messy daddy naughty messy daddy pink look rubbish newspaper sweet mister dinosaur green sure clean car drive right mummy pig mummy help clean,cleaning the car,00:49.1,01:15.7,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.609,24
213,214,2gUp6ygqI-Q,76.08,114.96,car yes want daddy pig warm soapy water wash car daddy pig watch aloof mummy pig wash bonnet  wash door  want wash window little poor  let help dear ,cleaning the car,01:16.1,01:55.0,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.88,28
214,215,2gUp6ygqI-Q,115.38,148.09,drop sponge muddy puddle  make car muddy wash mud  use muddy water dear  throw muddy water car mind use garden hose clean yes,cleaning the car,01:55.4,02:28.1,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.71,23
215,216,2gUp6ygqI-Q,149.209,201.37,hold  hose hose daddy pate turn water walter mummy daddy pig turn water need panic dear wet little car wash wash,cleaning the car,02:29.2,03:21.4,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,52.161,21
216,217,2gUp6ygqI-Q,201.67,236.2,dry polish car late late daddy pig polish car good face funny face funny face   mummy pig lovely shiny car yes bite,cleaning the car,03:21.7,03:56.2,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.53,22
217,218,2gUp6ygqI-Q,236.469,275.36,expert thing come drive today everybody ready ready let hope car clean today yes kid yes mummy pig mummy make car muddy naughty mummy naughty messy,cleaning the car,03:56.5,04:35.4,https://www.youtube.com/watch?v=2gUp6ygqI-Q&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.891,26
218,219,eFO3FCsAL3o,4.859,51.899,little brother pig   come granny pig  pig house lunch hello little like pick vegetable garden lunch yes hello    pig vegetable garden,lunch,00:04.9,00:51.9,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,47.04,21
219,220,eFO3FCsAL3o,52.32,91.65,grow vegetable sure dinosaur let choose vegetable lunch like tomato yes papa georges like tomato  doe like tomato dear like lettuce yes pupcake,lunch,00:52.3,01:31.6,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.33,23
220,221,eFO3FCsAL3o,94.22,118.86,yes  doe like lettuce dear  like like cucumber yes  doe like cucumber doe like lettuce doe like tomato good  vegetable like chocolate cake silly ,lunch,01:34.2,01:58.9,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.64,24
221,222,eFO3FCsAL3o,120.689,154.709,chocolate cake vegetable maybe  like vegetable make lovely salad lovely fresh tomato lettuce cucumber wash   tell favorite wash maybe wash granny pig,lunch,02:00.7,02:34.7,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.02,22
222,223,eFO3FCsAL3o,155.16,186.45,make tomato lettuce cucumber salad  pig lunch lunch bunny pig eat sir lunch salad make  tomato lettuce cucumber turkey  eat pizza,lunch,02:35.2,03:06.4,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.29,21
223,224,eFO3FCsAL3o,187.47,220.19, doe like tomato lettuce cucumber dear  like salad  try little bite lovely tomato yes  cucumber  pig grow garden try piece lettuce  yummy  look,lunch,03:07.5,03:40.2,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.72,23
224,225,eFO3FCsAL3o,221.459,253.739,dinosaur dye  love dinosaur  eat tomato lettuce cucumber good  like   eat tomato lettuce cucumber ,lunch,03:41.5,04:13.7,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.28,14
225,226,eFO3FCsAL3o,254.28,278.12,eat  eat  eat good want chocolate cake okay word  appetite,lunch,04:14.3,04:38.1,https://www.youtube.com/watch?v=eFO3FCsAL3o&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.84,10
226,227,J2DrjpYPjo4,2.449,44.7,pig little brother mummy pig  family camp love camp  tent little boy daddy make tent worry expert camp mummy pig,camping,00:02.4,00:44.7,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.251,20
227,228,J2DrjpYPjo4,45.21,68.04,tent pole easy pie pig course forget pig pig hold tent tent bite little big boy doe look bite small,camping,00:45.2,01:08.0,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.83,20
228,229,J2DrjpYPjo4,69.09,90.45,grow bite boy daddy pig tummy grow talk tummy cook supper collect stick make   help daddy pig collect stick campfire ,camping,01:09.1,01:30.5,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.36,20
229,230,J2DrjpYPjo4,91.65,121.5,pick stick carry good stick splendid campfire light match need match betty light match make old way simply rub,camping,01:31.6,02:01.5,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.85,19
230,231,J2DrjpYPjo4,122.159,150.78,stick daddy pig rub stick light campfire daddy nearly easy pie heat tomato soup listen sound nature sound sound cricket chirp,camping,02:02.2,02:30.8,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.621,21
231,232,J2DrjpYPjo4,153.6,184.35,owl look look noise sure daddy toby tummy rumble sound nature mean time eat love tomato soup daddy,camping,02:33.6,03:04.3,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.75,18
232,233,J2DrjpYPjo4,184.89,210.7,pig song nature come child tent bedtime kill attendee little fine far mummy pig daddy big tent mind sleep outside,camping,03:04.9,03:30.7,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.81,20
233,234,J2DrjpYPjo4,211.45,233.35,good night daddy pig good night night night good night mummy pig   sleep tent daddy pig sleep outside star love camp sleep open air star maybe good idea,camping,03:31.5,03:53.3,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.9,28
234,235,J2DrjpYPjo4,238.05,267.97,morning daddy hiro lovely cozy tent daddy daddy pig poor daddy pig cold wet sound sound like snore daddy safe,camping,03:58.0,04:28.0,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.92,20
235,236,J2DrjpYPjo4,270.04,288.4,course safe expert camp sleep car silly daddy love camp big,camping,04:30.0,04:48.4,https://www.youtube.com/watch?v=J2DrjpYPjo4&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.36,11
236,237,gNgs_utREUY,2.7,40.98, pig little brother sleepy princess night time   bed good night   mummy daddy yes  sleepy story maybe  sleepy want story,the sleepy princess,00:02.7,00:41.0,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.28,19
237,238,gNgs_utREUY,41.969,69.24, want story say yes right tell story daddy pig tell story promise sleep promise think tell story sleepy princess good story sound bite bore,the sleepy princess,00:42.0,01:09.2,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.271,24
238,239,gNgs_utREUY,70.74,104.189,bore good princess  talk daddy pig start story sorry mummy stella princess story daddy yes little princess sleepy princess time castle live little,the sleepy princess,01:10.7,01:44.2,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.449,23
239,240,gNgs_utREUY,105.14,128.009,princess sleepy princess happy late sleepy princess pretty yes pretty love look live castle good,the sleepy princess,01:45.1,02:08.0,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.869,15
240,241,gNgs_utREUY,129.729,158.02,castle small prince queen mummy king daddy right live welldid kid daddy hello big cubbies course handsome like dragon sure yes dragon,the sleepy princess,02:09.7,02:38.0,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.291,22
241,242,gNgs_utREUY,159.33,197.739,dinosaur live outside huge fierce dinosaur yes maybe dinosaur quite fierce daddy pig sorry  dinosaur gentle anger lot plant daddy pig sorry dinosaur daddy,the sleepy princess,02:39.3,03:17.7,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,38.409,24
242,243,gNgs_utREUY,198.58,227.519,princess sleepy princess come sun set star moon come sleepy sleepy sleepy princess  sleepy,the sleepy princess,03:18.6,03:47.5,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.939,14
243,244,gNgs_utREUY,228.629,254.069,daddy sleepy somebody  waker miss end story good peppermint sleepy sleepy princess certainly look day mirror completely wear let carry,the sleepy princess,03:48.6,04:14.1,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.44,20
244,245,gNgs_utREUY,257.15,279.93,bed good night sleepy princess sleepy fall fast asleep thank story king daddy welcome queen mother little prince princess enjoy,the sleepy princess,04:17.2,04:39.9,https://www.youtube.com/watch?v=gNgs_utREUY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.78,20
245,246,geHSCOnvNSU,2.73,33.25, pig little brother mummy pig daddy tree yes  georgia visit granny pig  pig hello little come house muddy boot,the tree house,00:02.7,00:33.2,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.52,19
246,247,geHSCOnvNSU,34.629,68.94,yes granny   look make little curtain little garden granny surprise want  pig make garden yes hello   look make tree,the tree house,00:34.6,01:08.9,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.311,19
247,248,geHSCOnvNSU,72.34,105.58,georgian bay little curtain tree house joy love tree house thank granny pig look grab paul pig want inside tree house muddy boot tree house,the tree house,01:12.3,01:45.6,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.24,25
248,249,geHSCOnvNSU,106.36,132.97,tree house  like tree house yes young pig  like pay visit kelly come long muddy boot  boot visit  tree house,the tree house,01:46.4,02:13.0,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.61,20
249,250,geHSCOnvNSU,140.01,161.65, yes mummy pig room visitor say secret word come laugh secret word whisper secret word daddy big tummy,the tree house,02:20.0,02:41.7,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.64,18
250,251,geHSCOnvNSU,162.64,197.89,say secret word daddy big tummy right daddy big tummy think silly secret word mummy come house boot course daddy say secret word daddy different secret,the tree house,02:42.6,03:17.9,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.25,26
251,252,geHSCOnvNSU,198.79,231.37,word right daddy big tummy right come daddy boot think fit door yes tummy big know daddy pig climb ,the tree house,03:18.8,03:51.4,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.58,19
252,253,geHSCOnvNSU,232.239,251.2,mummy pig daddy pig tree house granny love tree house want come nice  sure want visit house thank granny case  pig,the tree house,03:52.2,04:11.2,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.961,21
253,254,geHSCOnvNSU,251.83,278.03,eat homemade cooky homemade cooky want come say secret word easy daddy big tummy right good think silly secret word,the tree house,04:11.8,04:38.0,https://www.youtube.com/watch?v=geHSCOnvNSU&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.2,20
254,255,shkp42YvApE,2.7,38.67, pig little brother mummy pig daddy fancy dress   fancy dress party friend invite  dress fairy princess  dress dinosaur dye shop ,fancy dress party,00:02.7,00:38.7,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.97,20
255,256,shkp42YvApE,39.149,66.45,friend  cat  sheep  dog  rabbit  pony  wear nurse costume hello  hello mister pig glad nurse arrive come hospital real nurse good,fancy dress party,00:39.1,01:06.5,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.301,21
256,257,shkp42YvApE,67.979,99.159,pirates shiver timber know witch turn clown funny  rabbit carrot fantastic come fairy princess dinosaur wait meet hello  princess papa,fancy dress party,01:08.0,01:39.2,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.18,20
257,258,shkp42YvApE,99.909,133.18,bow speak hello majesty  polite say clown funny  dress carrot like carrot sure scary dinosaur ,fancy dress party,01:39.9,02:13.2,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.271,15
258,259,shkp42YvApE,133.84,158.32,admire mirror mirror mirror wall fair moon  know hello hello little fairy princess know magic wand magic turn scroll turn,fancy dress party,02:13.8,02:38.3,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.48,20
259,260,shkp42YvApE,162.19,188.56,dinosaur yes  scare reflection silly  mirror tea child time decide fancy dress costume need judge  party maybe judge,fancy dress party,02:42.2,03:08.6,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.37,18
260,261,shkp42YvApE,189.19,208.15,judge judge daddy judge judge decide costume goody  choose costume  costume man  make people,fancy dress party,03:09.2,03:28.1,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.96,14
261,262,shkp42YvApE,209.47,237.91,good   shiver timber  witch turn stroke good princess turn frog child child sorry mummy clown funny,fancy dress party,03:29.5,03:57.9,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.44,16
262,263,shkp42YvApE,239.77,271.12, carrot lovely kid little brother  scary dinosaur costume good say winner yes winner  pick judge pick,fancy dress party,03:59.8,04:31.1,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.35,16
263,264,shkp42YvApE,271.54,282.19,winner okay carrot win right thank  love fancy party love fancy,fancy dress party,04:31.5,04:42.2,https://www.youtube.com/watch?v=shkp42YvApE&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,10.65,11
264,265,PpdIewQhnTo,2.7,42.989, pig little brother mummy pig museum  family museum patty museum place thing old old yes old really old,the museum,00:02.7,00:43.0,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.289,18
265,266,PpdIewQhnTo,43.62,78.06,room thing belong king queen long ago king queen room room real dinosaur hello mummy pig hello miss rabbit ticket adult dine dinosaur  want,the museum,00:43.6,01:18.1,https://www.youtube.com/watch?v=PpdIewQhnTo&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.44,24
